1893,Barir,باریر,m,ایماندار، مامن، وفادار,"Honest, trustworthy, loyal"
1894,Bariz,بارز,m,عیاں ہونا,To be obvious
1895,Barjees,برجیس,m,چھٹے آسمان کا ستارہ، مشتری,"The sixth heaven star, Jupiter"
1896,Barkaat,برکات,m,فیوض,فیوض
1897,Barkallah,بارک اللہ,m,اللہ تمہیں برکت دے,May allah bless you
1898,Barkat,برکت,m,زیادتی، فضل، خوش قسمتی,"Excess, grace, good fortune"
1899,Barkatullah,برکاتللہ,m,اللہ کی رحمتیں,God&#39;s blessings
1900,Barkkat,برکت,m,زیادتی، فضل، خوش قسمتی,"Excess, grace, good fortune"
1901,Barna,برنا,m,سکون کا بیٹا,Son of peace
1902,Barni,بارنی,m,نوجوان، بڑے ہو گئے,"Young, grown up"
1903,Barozushem,بروزشم,m,زیادہ مطلوبہ,More wanted
1904,Barq,برق,m,گرج، برقی پیغام، یغام رسانی,"Georgia, electric messaging, messaging"
1905,Barq Yarq,برق یارق,m,چمکیلا،منور,"Shining, enlightened"
1906,Barq-yarq,برق یارق,m,چمکیلا,Shiny
1907,Barqash,برقش,m,مختلف رنگ,Different colors
1908,Barqi,برقی,m,برقی روشنی,Bright electric
1909,Barraq,برق,m,روشَن، چمکتا ہُوا، بہت عُمدہ,"Bright, shining, very beautiful"
1910,Barrkaat,برکات,m,برکتوں والا، برکت کی جمع,"Blessed, blessed"
1911,Barti,برتی,m,جوان,Young
1912,Barukullah,بارک اللہ,m,آپ پر اللہ کی رحمت ہو,May Allah have mercy on you
1913,Baryal,باریال,m,کامیاب، کامران، با مراد,"Kamyab, Kamran, with purpose"
1914,Barysham,بریشم,m,ریشمی,Silk
1915,Barz,برز,m,ذہین,Intelligent
1916,Bas,باعس,m,زور، مضبوطی قوت، طاقَت,"Strength, strength, power"
1917,Basaam,بصم,m,مسکرانا,Smile
1918,Basair,باصیر,m,واضح کرنے وال، روشن,"Clarifying, enlightening"
1919,Basalat,بسالت,m,جرأت,جرأت
1920,Basam,بسام,m,مسکرانے والا، خوشی، مسکراہٹ,"Smiling, happy, smiling"
1921,Basan,بسان,m,طرح,Plan
1922,Basaood,باسعود,m,مبارک، بابرکت، برکت والا، سعادت والا، نعمت والا,"Blessed, blessed, blessed, blessed, blessed"
1923,Basaq,باسق,m,شفاف,Transparent
1924,Basar,بصر,m,بصارت، بینائی ۔، نظر,Sight
1925,Basas,بصاص,m,چمکتی آنکھوں والا,Shining eyes
1926,Basat,بساط,m,حوصلہ،ہمت,"Encouragement, courage"
1927,Basaud,باسود,m,عالی مقام، فیض یاب۔، مُبارک,"High official, Fayz Yab۔, Mubarak"
1928,Baseem,بسیم,m,مسکرانے والا، خوشحال,"Smiling, happy"
1929,Baseer,بصیر,m,دانا، دیکھنے والا، خدا کا صفاتی نام,"The wise, the seer, the attribute name of God"
1930,Baseerat,بصیرت,m,دل کی بینائی، دانائی,"Wisdom of the heart, wisdom"
1931,Baseet,بسیط,m,طول طویل,Long length
1932,Basel,بسل,m,بہادر,Brave
1933,Basela,باسل,m,دلیر,Brave
1934,Basem,بسیم,m,مسکرانا,Smile
1935,Basha,باشا,m,تاج دار,Crowned
1936,Bashaar,بشر,m,خوشخبری دینے والا,Evangelist
1937,Bashah,باشہ,m,ایک کاری پرندے کا نام,The name of a working bird
1938,Bashaq,باشق,m,تیز رفتار پرندہ,High speed bird
1939,Bashar,بشر,m,آدمی، انسان,"Man, man"
1940,Basharaat,بشارت,m,اچھا شگن، نبوت,"Good omen, prophecy"
1941,Basharat,بشارت,m,خوش خبری، الہام,"Good news, inspiration"
1942,Bashari,بشاری,m,آدم زات، بنی نوع انسان,"Human beings, human beings"
1943,Bashash,باشاش,m,دوستانہ,Friendly
1944,Basheer,بشیر,m,خوشخبری دینے والا، حضورﷺ کا نام,"Giver of good news, the name of the Holy Prophet"
1945,Basher,بشر,m,آدمی,Human
1946,Bashi,باشی,m,بڑا عہدے دار,Senior official
1947,Bashid,باشد,m,کچھ بھی ہو,Whatever
1948,Bashie,باشی,m,اعلی افسر،سربراہ,"Chief Officer, Chief"
1949,Bashir,بشیر,m,اچھی خبریں دینے والے.,Good news givers.
1950,Bashirat,بشیرت,m,ہوشیار، ذہانت، عقل,"Smart, intelligent, intellect"
1951,Bashmole,بشمول,m,ساتھ,With
1952,Bashr,بشر,m,انسان,Man
1953,Bashsh,باشش,m,خوش خرم، خوشگوار,"Pleasant, pleasant"
1954,Bashshar,بششر,m,اچھی خبر لانے والا,Bringer of good news
1955,Bashush,باشُش,m,ساتھ دينے والا، دوست پَروَر، مہربان,"Accompanying, friendly, kind"
1956,Basighah,بصیغہ,m,بسلسلہ,In a row
1957,Basil,باسل,m,بہادر٬دلیر٬نڈر٬شجاع، جری، شجاع,"Brave, courageous, brave, brave, courageous"
1958,Basim,باسم,m,مسکرانے والا ٬ ہنس مکھ، ، تبسم کرنے والا,"Smiling; laughing, smiling"
1959,Basiq,باسق,m,سفید بادل٬صاف شفاف اجلا، نکھرا ہوا,"White clouds, clear, bright"
1960,Basir,بصیر,m,باخبر، ماہر,"Informed, expert"
1961,Basirat,بصیرت,m,بصیرت، سمجھ، شعور,"Insight, understanding, consciousness"
1962,Basit,باسط,m,فراخی دینے والا، ایک صفاتی نام، کھولنے والا,"Extender, an adjective, opener"
1963,Basman,بسمان,m,بہت مسکرانا,Smile a lot
1964,Basrah,بصره,m,ایک صحابی کا نام، خشکی,"Name of a Companion, Kushki"
1965,Bass,باس,m,بدبو,Funky
1966,Bassam,بسّم,m,پُر تبسم، مُسکراتا ہوا,"Smiling, smiling"
1967,Bastaq,بصتق,m,خادم، خدمت گار,"Servant, servant"
1968,Batal,بَتل,m,بہادر,Brave
1969,Batalat,بطالت,m,حماقت,stupidity
1970,Batik,بطق,m,تیز تلوار,Sharp sword
1971,Batin,باتن,m,چھپا ہو ا,hidden
1972,Batish,باطش,m,سخت گیر,strict
1973,Batshah,باتشہ,m,فیصلے کا دن,Judgment Day
1974,Battal,بطل,m,بہادر,Brave
1975,Bauo,باو,m,شہزادہ,Prince
1976,Bayan,بایان,m,قرآن مجید کا ایک اور نام,Another name for the Quran
1977,Bayazeed,بایزید,m,نیک،مشہور ولی حضرت بایزید بسطامی,"Nick, advisor to Hazrat Bayazid Bastami"
1978,Bayazid,بایزیر,m,ایک سنت کا نام,The name of a saint
1979,Bayhas,بیحس,m,شیر کا نام,Lion Ka Name
1980,Bazaat,بضاعت,m,دھن,دھن
1981,Bazaet,بضاعت,m,دولت، پونجی,"Wealth, capital"
1982,Bazaf,بازف,m,فخر کرنا,To be proud
1983,Bazagh,بازغ,m,چمکتا ہوا,Shining
1984,Bazaid,بازید,m,نیک,نیک
1985,Bazal,باذل,m,روشن,Bright
1986,Bazam,بزم,m,یہ طابی کا نام تھا، ابو صالح,"It was Tabi&#39;s name, Abu Saleh"
1987,Bazami,بزمی,m,محفل سجانے والا,Party decorator
1988,Bazan,باذن,m,پیغمبر ﷺ کے صحابی,Companions of the Prophet
1989,Bazaq,باذق,m,انگور,Angor
1990,Bazel,بزل,m,سخا,Sakha
1991,Bazgar,بازغر,m,کسان، کاشتکار، دیہاتی,"Farmer, cultivator, villager"
1992,Bazigh,بازغ,m,روشن، چمکنے والا,"Bright, shining"
1993,Bazil,باذل,m,عطا کرنے والا ٬دینے والا ٬سخی، کرم کرنے والا، رحم دل,"Giver, giver, benefactor, merciful"
1994,Bazir,بازیر,m,تعلیم یافتہ، ایک عظیم شخص,"Educated, a great person"
1995,Bazl,بازل,m,انعام، صلہ، اجر,"Reward, reward, reward"
1996,Bazlur Rahman,بزلور رحمن,m,مہربان کی سخاوت,Kind generosity
1997,Bazmakh,بزمخ,m,مغرور، گھمنڈی، خود پسند,"Proud, arrogant, selfish"
1998,Bazogh,بزوغ,m,اجالا,اجالا
1999,Bazore,بزور,m,زبردستی,force
2000,Bazugh,بزُغ,m,طلوع آفتاب کا وقت، وقت طلوع,"Sunrise at time, at sunrise"
2001,Bazurg,بزرگ,m,سیانا،بڑا,Grown up
2002,Bedal,بیدل,m,دل برداشتہ,dishearted
2003,Bedar,بیدار,m,ہوشیار، جاگتا ہوا,"Be careful, awake"
2004,Bedar Bukht,بیدار بخت,m,خوش بخت,Good luck
2005,Bedaruddin,بدردین,m,دین پر توجہ,Focus on religion
2006,Behijt,بہجت,m,جمال,Beauty
2007,Behjat,بہجت,m,شادمانی,شادمانی
2008,Behlol,بحلول,m,راہ نُما، ایک مشہور بَزُرگ,"Pathfinder, a famous elder"
2009,Behlole,بہلول,m,ایک بزرگ کا نام,The name of an elder
2010,Behman,بہمن,m,چالاک,چالاک
2011,Behnam,بہنام,m,معزّز، مشہور، نامور,"Distinguished, famous, famous"
2012,Behr,بیحر,m,موج، لہر,"Wave, wave"
2013,Behraam,بہرام,m,مریخ، سیارہ,"Mars, the planet"
2014,Behram,بہرام,m,مریخ، سیاره,"Mars, planet"
2015,Behramend,بہرہ مند,m,خوش بخت,Good luck
2016,Behrang,بہرنگ,m,اچھا رنگ,Nice color
2017,Behrouz,بہروز,m,خوش قسمت، مبارک,"Good luck, congratulations"
2018,Behroz,بہروز,m,اچھا دن، سعد,"Good day, Saad"
2019,Behzad,بہزاد,m,نقاش، ایک نقاش، نیک ذات، نیک، اصل,"Painter, a painter, good caste, good, original"
2020,Bekir,بیکر,m,سب سے پہلے پیدا ہونے والے,First born
2021,Berajman,براجمان,m,صدر محفل,President&#39;s Concert
2022,Beram,بیرام,m,مزاح، عید، لطف,"Joke, Eid, grace"
2023,Berezat,بیرزت,m,مُمتاز، معزّز، عالی مقام,"Distinguished, esteemed, exalted"
2024,Bergis,برجیس,m,مشتری، چھوٹے چھوٹے ستارے,"Jupiter, the little stars"
2025,Berjees,برجیس,m,مشتری,Customer
2026,Berni,برنی,m,نوجوان، کم سن،,"Adolescent, young,"
2027,Beseet,بسیط,m,فراغ، وسیع,"Empty, wide"
2028,Beshatarna,بشترنا,m,رحمدل، دَردمَند، رَحیم,"Rahmadl, Dardmand, Rahim"
2029,Bharam,بھرم,m,راز,Mystery
2030,Bhart,بھرت,m,قلی,قلی
2031,Bhsir,باصر,m,آنکھیں، دیکھنے والا,"Eyes, seer"
2032,Bihar,بیہار,m,بحر ہند، سمندر,Indian Ocean
2033,Bijan,بیجن,m,شاہناما میں ایک کردار,A character in Shahnameh
2034,Bikr,بِکر,m,سب سے پہلے پیدا ہوا، سب سے بڑے,"Born first, eldest"
2035,Bilaal,بلال,m,نماز کے لیے اذان,Adhan for prayers
2036,Bilal,بلال,m,صحابی رسول، موذن رسول,"Companions of the Prophet, the muezzin of the Prophet"
2037,Bilawel,بلاول,m,سندھ کے ایک صوفی بزرگ,A Sufi saint from Sindh
2038,Billal,بلال,m,"مطمئن پیاس, بلال ایک سیاہ غلام کی وہ نام تھا، جو اسلام قبول کرنے کے بعد سب سے پہلے مؤذن بن گیا)جو ایک نماز کے لئے بلاتا ہے(اسلام کی,","Satisfied thirst, Bilal was the name of a black slave who became the first muezzin after converting to Islam) who calls for a prayer (of Islam,"
2039,Bin,بن,m,بیٹا,Son
2040,Bina,بینا,m,نظر والا,نظر والا
2041,Binyamin,بنیامین,m,پیغمبر کے بھائی کا نام,Name of the Prophet&#39;s brother
2042,Birjees,برجیس,m,مشتری، سیارہ,"Jupiter, the planet"
2043,Birjis,برجیس,m,مشتری، سیارہ,"Jupiter, the planet"
2044,Birrah,بیره,m,اچھا کام، اچھا فعل، اچھا عمل,"Good work, good deeds, good deeds"
2045,Bisam,بسام,m,وہ جو بہت ہنسے,Those who laugh a lot
2046,Bisat,بساط,m,قالین,قالین
2047,Bisharat,بیشارت,m,خوشخبری، بشارت,Good news
2048,Bishash,بشاش,m,شادماں,شادماں
2049,Bishr,بیشر,m,مُسَرَّت، شادمانی,مُسَرَّت ، شادمانی
2050,Bismil,بسمل,m,زخم خوردہ، بے قرار,"Wounded, restless"
2051,Biyan,بیان,m,تفسیر,Interpretation
2052,Bizhan,بیزہن,m,شاہناما میں ایک کردار,A character in Shahnameh
2053,Bobac,بُبک,m,مامن، ایماندار، چھوٹا باپ,"Honest, honest, little father"
2054,Bobak,بُبک,m,اردشیر کا باپ )ساسانی خاندان کے بانی (کے نام,In the name of Ardeshir&#39;s father (founder of the Sassanid dynasty)
2055,Borak,بُراک,m,اسمانی بجلی,Lightning
2056,Borna,بُرنا,m,نو عمر، نو خیز، نوجوان,"New life, new rising, adolescent"
2057,Bostan,بستان,m,باغ، گلشن، گلستان,"Garden, Golshan, Golestan"
2058,Boulus,بولس,m,پال کی عربی فارم,Paul Ki Arabic Farm
2059,Bouzid,بوزیر,m,خوشحال ہونا، پھلنا پھولنا، ترقی کرنا,"To prosper, to flourish, to prosper"
2060,Bozorgmehr,بوزورگمحر,m,شاہناما میں ایک کردار,A character in Shahnameh
2061,Brahin,براہین,m,ثبوت، نشان، گواہی,"Evidence, mark, testimony"
2062,Brinkar,برینکر,m,قسمت کا خالق,قسمت کا خالق
2063,Brogi,بروگی,m,مہجور,Mahjoor
2064,Bromand,برومند,m,خوش قسمت,Good episode
2065,Bruhier,بروہیر,m,ایک سلطان کے نام,In the name of a Sultan
2066,Bu Yahya,ابُو یحییٰ,m,یحیی کا باپ,John&#39;s father
2067,Budail,بدیل,m,پیغمبر کے صحابی کا نام,Name of the Companion of the Prophet
2068,Budat,بدعات,m,نواب، راجا، شہزادہ,"Nawab, Raja, Prince"
2069,Budh,بدھ,m,عقلمند آدمی,wise man
2070,Budhou,بدھو,m,نادان,نادان
2071,Budur,بُودر,m,پورا چاند,Full moon
2072,Buhaan,بُہان,m,ثبوت، دلائل,"Evidence, evidence"
2073,Buhairah,بُہیرہ,m,جھیل، تالاب,"Lake, pond"
2074,Buham,بُہم,m,فوجی، بہادر,"Soldier, brave"
2075,Buhmah,بہُمہ,m,ناقابلِ، تسخیر,"Impossible, conquer"
2076,Buhsum,بُھصم,m,مضبوط، سخت، مشکل,"Strong, hard, difficult"
2077,Buhur,بُہر,m,محیط، بحیرہ، دریا,"Environment, sea, river"
2078,Bujra,بجرا,m,دازگراسپا کا بیٹا,Son of Dazgraspa
2079,Bujudat,بُوجُدت,m,وہ جوکلام پر عمل کرتا ہے,He who follows the word
2080,Bukhari,بخاری,m,محمد بن اسماعیل اور امام بُخا,Muhammad ibn Ismail and Imam Bukha
2081,Bukhtiar,بختیار,m,خوش نصیب,Good luck
2082,Bukrat,بُکرات,m,سویرا، فجر,"Morning, dawn"
2083,Bukshi,بخشی,m,حساب رکھنے والا، بانٹنے والا، محاسب، جمع خرچ رکھنے والا,"Accountant, Distributor, Accountant, Accumulator"
2084,Buland,بلند,m,اونچا بلند، اُوپر کی طرف، بلند ہوتا ہوا,"High up, upwards, rising up"
2085,Bulhut,بلحت,m,حدیث کے ایک راوی جس کا نام تھا,A narrator of a hadith whose name was
2086,Buluj,بُلوج,m,دمک، روشنی,"Glow, light"
2087,Bulus,بولس,m,پاؤل کا عربی فارم,Paul&#39;s Arabic form
2088,Bundar,بندر,m,جو خاندان رکھتا ہے,Who has a family
2089,Bunesith,بنسیتھ,m,اہرمزدا کے 101 ناموں میں سے ایک,One of the 101 names of Ahramzada
2090,Buniaman,بنیامین,m,چھوٹا آدمی,Little man
2091,Buqat,بقعت,m,مندر، خانقاہ، دیرا,"Temple, Monastery, Dera"
2092,Buqrat,بقراط,m,ایک قدیم معالج,An ancient physician
2093,Bura,بُرا,m,صٰحیح سالم، خطرے سے باہر,"Sahih Salem, out of danger"
2094,Buraq,بُراق,m,روشن,Bright
2095,Buras,بُعرس,m,پتھر,Stone
2096,Burayd,بوراید,m,ٹھنڈا، دماغ، ضمیر,"Cold, mind, conscience"
2097,Burdbar,بردبار,m,صابر,Sabir
2098,Bureed,برید,m,ہرکارہ,هرکارہ
2099,Bureedfalak,برید فلک,m,سنیچر,Saturday
2100,Burhaan,بُرحان,m,ثبوت، گواہی,"Evidence, testimony"
2101,Burhan,برہان,m,دلیل، حجت,"Reason, argument"
2102,Burhanuddin,بُرحان الدین,m,مذہب کا ثبوت,Proof of religion
2103,Burj,برج,m,نکشتر، ستارہ، رقم نشانی,"Constellation, star, zodiac sign"
2104,Burney,برنی,m,پلک,Eyelid
2105,Burrer,برر,m,ٹیڑھا پن,Crookedness
2106,Bursuq,بُرسق,m,تکلیف دینا، اذیت دینا,"Dina&#39;s homework, Dina harassment"
2107,Buruj,بُرج,m,مُنطَقَۃُ البَرُوج کی علامات,Symbols of the zodiac
2108,Burzin,بُرزین,m,معزّز، عالی مقام، مُمتاز,"Distinguished, high-ranking, distinguished"
2109,Burzishn,برزشن,m,وقار، عِزّت، تعریف,"Dignity, honor, definition"
2110,Busa,بسع,m,"تمام , عالمگیر، کائناتی","All, universal, universal"
2111,Busharat,بُشارت,m,بشارت، اچھی خبر,Good news
2112,Bushr,بوشر,m,خوشی، مُسرّت، راحت,"Happiness, ease, comfort"
2113,Bushur,بُشر,m,اچھی خبر، خوشخبری,"Good news, good news"
2114,Busr,بوسر,m,کچی کھجور، یہ نام تھا,"Raw date, that was the name"
2115,Busrahat,بصراحت,m,علانیہ,Publicly
2116,Busraq,بصرق,m,بھارت میں پیلا روبی کو پُخراج کی کہا جاتا ہے,"In India, the yellow ruby is called topaz"
2117,Busrat,بُصرت,m,اٹھتا ہوا سورج,The rising sun
